Project,Antipattern,File,Line from,Line to,Code fragment,Explanation
hevan_agri-cloud,ID Required,agri-mis/src/main/java/com/agri/mis/db/tables/SysMenu.java,56,56,"public final TableField<SysMenuRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'menu_id' or 'sys_menu_id'. Consider renaming the column to include the table context, such as 'menu_id', to make foreign key relationships more self-documenting."
hevan_agri-cloud,Keyless Entry,agri-mis/src/main/java/com/agri/mis/db/tables/SysMenu.java,76,76,"public final TableField<SysMenuRecord, Long> PARENT_ID = createField(DSL.name(""parent_id""), SQLDataType.BIGINT, this, """");","The 'parent_id' column appears to reference the same table's primary key (self-referential for hierarchical menus) but lacks a foreign key constraint, which could allow orphaned menu items. Add a foreign key constraint referencing SYS_MENU_PKEY to ensure referential integrity."
hevan_agri-cloud,Keyless Entry,agri-mis/src/main/java/com/agri/mis/db/tables/SysMenu.java,81,81,"public final TableField<SysMenuRecord, Long> CORP_ID = createField(DSL.name(""corp_id""), SQLDataType.BIGINT, this, """");","The 'corp_id' column likely references the Corp table but lacks a foreign key constraint, which could lead to invalid corporation references. Add a foreign key constraint referencing CORP_PKEY to maintain data integrity."
hevan_agri-cloud,ID Required,agri-mis/src/main/java/com/agri/mis/db/tables/SysMenuAction.java,56,56,"public final TableField<SysMenuActionRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'menu_action_id'. Consider renaming the column to 'menu_action_id' or 'sys_menu_action_id' to make it self-documenting and avoid ambiguity in joins.
hevan_agri-cloud,Keyless Entry,agri-mis/src/main/java/com/agri/mis/db/tables/SysMenuAction.java,61,61,"public final TableField<SysMenuActionRecord, Long> MENU_ID = createField(DSL.name(""menu_id""), SQLDataType.BIGINT.nullable(false), this, """");","The 'menu_id' column appears to reference the 'sys_menu' table but lacks a foreign key constraint, which could lead to orphaned records or invalid references. Add a foreign key constraint referencing the SYS_MENU_PKEY to ensure referential integrity."
hevan_agri-cloud,ID Required,agri-mis/src/main/java/com/agri/mis/db/tables/Users.java,57,57,"public final TableField<UsersRecord, Long> ID = createField(DSL.name(""id""), SQLDataType.BIGINT.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'user_id'. Consider renaming the column to 'user_id' to make it self-documenting and avoid ambiguity when joining tables.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/BatchRiskService.java,64,64,"where = where.and(br.CYCLE_NAME.like(""%"" + cycleName +""%""));","Using LIKE with wildcards on both sides ('%cycleName%') for searching cycle names performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery) or a dedicated search engine like Elasticsearch for better performance."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/CmsBlogService.java,152,152,"whereA = whereA.and(TB_CMS_BLOG.TITLE.like(""%"" + cmsBlog.getTitle() +""%"").or(TB_CMS_BLOG.TAGS.like(""%"" + cmsBlog.getTags() +""%"")));",Using LIKE with wildcards on both sides ('%...%') for searching blog titles and tags is inefficient for full-text search as it cannot use indexes and performs poorly on large datasets. Consider using a dedicated full-text search solution like PostgreSQL's tsvector/tsquery or Elasticsearch.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/CorpService.java,199,199,"where = where.and(ct.NAME.like(""%"" + corpParam.getName() +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching corp names performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery or a dedicated search engine like Elasticsearch) for better performance."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/CustomerContractService.java,106,106,"where = where.and(TB_CUSTOMER_CONTRACT.NAME.like(""%"" + customerContractParam.getName() +""%""));",Using LIKE with wildcards on both sides ('%value%') for searching contract names forces a full table scan and cannot use indexes efficiently. Consider using a dedicated full-text search solution like PostgreSQL's tsvector/tsquery or Elasticsearch for better performance.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/CustomerContractService.java,110,110,"where = where.and(TB_CUSTOMER_CONTRACT.CODE.like(""%"" + customerContractParam.getCode() +""%""));",Using LIKE with wildcards on both sides ('%value%') for searching contract codes prevents index usage and degrades performance on large datasets. Consider implementing full-text search capabilities or using prefix-only matching if the use case allows.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/CustomerService.java,119,119,"where = where.and(TB_CUSTOMER.NAME.like(""%"" + name +""%"").or(TB_CUSTOMER.MANAGER_MOBILE.like(""%"" + name +""%"")));","Using LIKE with wildcards on both sides ('%name%') for searching customer names and mobile numbers is inefficient as it cannot use indexes and performs a full table scan. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery or MySQL's FULLTEXT) or a dedicated search engine like Elasticsearch."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/EntryOrderService.java,146,146,"where = where.and(bce.NAME.like(""%"" + entryOrderParam.getName() +""%""));",Using LIKE with wildcards on both sides ('%name%') for searching entry order names performs a full table scan and cannot use indexes efficiently. Consider implementing a full-text search solution using database-native full-text search capabilities or a dedicated search engine like Elasticsearch.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/FinanceExpenseItemService.java,112,112,"where = where.and(p.NAME.like(""%"" + name +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching product names forces a full table scan and cannot use indexes efficiently. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery or a dedicated search engine like Elasticsearch) for better performance."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/FinanceExpenseService.java,145,145,"where = where.and(bce.NAME.like(""%"" + financeExpenseParam.getName() +""%""));","Using LIKE with wildcards on both sides ('%name%') for text search is inefficient as it cannot use indexes and performs a full table scan. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery or database-specific FTS) or a dedicated search engine like Elasticsearch."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/MarkCategoryService.java,55,55,"where = where.and(ct.NAME.like(""%""+markCategoryParam.getName()+""%""));","Using LIKE with wildcards on both sides ('%name%') for text search is inefficient as it cannot use indexes and performs a full table scan. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery) or a dedicated search engine like Elasticsearch."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/MarkMarketService.java,71,71,"where = where.and(markMarket.NAME.like(""%""+markMarketParam.getName()+""%""));","Using LIKE with wildcards on both sides ('%name%') for searching market names performs a full table scan and cannot use indexes efficiently. Consider using a full-text search engine like PostgreSQL's tsvector/tsquery, Elasticsearch, or a dedicated search service for better performance."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/MarkProductService.java,56,56,"where = where.and(mp.NAME.like(""%""+markProductParam.getName()+""%""));",Using LIKE with wildcards on both sides ('%...%') for searching product names performs a full table scan and cannot use indexes efficiently. Consider using a dedicated full-text search solution like PostgreSQL's tsvector/tsquery or Elasticsearch for better performance.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/ProductionOrderItemService.java,164,164,"where = where.and(p.NAME.like(""%"" + name +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching product names is inefficient and doesn't scale well for large datasets. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery, MySQL's FULLTEXT, or an external search engine like Elasticsearch)."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/ProductionOrderService.java,148,148,"where = where.and(bce.NAME.like(""%"" + productionOrderParam.getName() +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching by name performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index (e.g., PostgreSQL's tsvector/tsquery or a dedicated search engine like Elasticsearch) for better performance."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/ProductService.java,129,129,"where = where.and(pt.NAME.like(""%"" + productParam.getName() +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching product names is inefficient and doesn't scale well for large datasets. Consider using a full-text search engine like PostgreSQL's tsvector/tsquery, Elasticsearch, or database-specific full-text search capabilities."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/ProductService.java,217,217,"where = where.and(pt.NAME.like(""%"" + name +""%""));",Using LIKE with wildcards on both sides ('%name%') prevents index usage and performs poorly on large tables. Consider implementing full-text search using database-native features or a dedicated search engine like Elasticsearch.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/PurchaseOrderItemService.java,164,164,"where = where.and(p.NAME.like(""%"" + name +""%""));",Using LIKE with wildcards on both sides ('%name%') for searching product names forces a full table scan and cannot use indexes efficiently. Consider using a dedicated full-text search solution like PostgreSQL's tsvector/tsquery or Elasticsearch for better performance.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/PurchaseOrderService.java,167,167,"where = where.and(bce.NAME.like(""%"" + purchaseOrderParam.getName() +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching purchase order names prevents database index usage and performs poorly on large datasets. Consider using a full-text search engine like PostgreSQL's tsvector/tsquery, Elasticsearch, or a dedicated search service for text searching."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/SaleOrderItemService.java,171,171,"where = where.and(p.NAME.like(""%"" + name +""%""));",Using LIKE with wildcards on both sides ('%name%') for searching product names forces a full table scan and cannot use indexes efficiently. Consider implementing a full-text search solution using database-native full-text indexes or a dedicated search engine like Elasticsearch.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/SaleOrderService.java,162,162,"where = where.and(bce.NAME.like(""%"" + saleOrderParam.getName() +""%""));","Using LIKE with wildcards on both sides ('%name%') for searching sale order names performs a full table scan and cannot use indexes efficiently. Consider using a full-text search engine like PostgreSQL's tsvector/tsquery, Elasticsearch, or a dedicated search index for better performance."
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/SurveyPlantHouseService.java,78,78,"where = where.and(TB_SURVEY_PLANT.COUNTY.like(""%"" + surveyPlantHouseParam.getCounty() +""%""));",Using LIKE with wildcards on both sides ('%value%') for searching county names performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index or storing normalized/searchable values in a separate indexed column.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/SurveyPlantHouseService.java,82,82,"where = where.and(TB_SURVEY_PLANT.TOWN.like(""%"" + surveyPlantHouseParam.getTown() +""%""));",Using LIKE with wildcards on both sides ('%value%') for searching town names performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index or an exact match with eq() if partial matching is not required.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/SurveyStoreHouseService.java,78,78,"where = where.and(TB_SURVEY_STORE.COUNTY.like(""%"" + surveyStoreHouseParam.getCounty() +""%""));",Using LIKE with wildcards on both sides ('%value%') for searching the COUNTY field performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index or a dedicated search engine like Elasticsearch for text searching.
hevan_agri-cloud,Poor Man's Search Engine,agri-mis/src/main/java/com/agri/mis/service/SurveyStoreHouseService.java,82,82,"where = where.and(TB_SURVEY_STORE.TOWN.like(""%"" + surveyStoreHouseParam.getTown() +""%""));",Using LIKE with wildcards on both sides ('%value%') for searching the TOWN field performs a full table scan and cannot use indexes efficiently. Consider using a full-text search index or a dedicated search engine like Elasticsearch for text searching.
